MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2017 The MathWorks, Inc.
                   R2017b (9.3.0.713579) 64-bit (glnxa64)
                             September 14, 2017

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

initres =

    8.8174

Starting parallel pool (parpool) using the 'local' profile ...
connected to 32 workers.
Elapsed time is 76.801609 seconds.
Elapsed time is 78.296508 seconds.
Elapsed time is 77.044067 seconds.
Elapsed time is 63.871378 seconds.
Elapsed time is 64.839706 seconds.
Elapsed time is 68.157831 seconds.
Elapsed time is 67.740979 seconds.
Elapsed time is 66.676251 seconds.
Elapsed time is 75.472128 seconds.
Elapsed time is 74.725338 seconds.
Elapsed time is 75.519009 seconds.
Elapsed time is 74.210962 seconds.
Elapsed time is 71.078700 seconds.
Elapsed time is 71.424521 seconds.
Elapsed time is 74.083249 seconds.
Elapsed time is 70.079776 seconds.
Elapsed time is 66.445242 seconds.
Elapsed time is 64.869645 seconds.
Elapsed time is 64.537503 seconds.
Elapsed time is 66.199589 seconds.
Elapsed time is 69.439420 seconds.
Elapsed time is 67.765886 seconds.
Elapsed time is 72.198052 seconds.
Elapsed time is 68.347933 seconds.
Elapsed time is 68.401927 seconds.
Elapsed time is 65.682620 seconds.
Elapsed time is 65.958225 seconds.
Elapsed time is 64.616063 seconds.
Elapsed time is 67.666498 seconds.
Elapsed time is 67.222321 seconds.
Elapsed time is 67.708022 seconds.
Elapsed time is 66.148418 seconds.
Elapsed time is 67.593439 seconds.
Elapsed time is 62.830328 seconds.
Elapsed time is 63.567896 seconds.
Elapsed time is 67.085131 seconds.
Elapsed time is 66.986524 seconds.
Elapsed time is 67.652305 seconds.
Elapsed time is 63.462128 seconds.
Elapsed time is 63.946801 seconds.
Elapsed time is 69.384266 seconds.
Elapsed time is 65.031704 seconds.
Elapsed time is 64.694349 seconds.
Elapsed time is 66.443165 seconds.
Elapsed time is 65.079251 seconds.
Elapsed time is 66.739192 seconds.
Elapsed time is 66.425051 seconds.
Elapsed time is 64.479275 seconds.
Elapsed time is 66.160384 seconds.
Elapsed time is 67.430363 seconds.
Elapsed time is 66.023727 seconds.
Elapsed time is 70.599059 seconds.
Elapsed time is 67.580618 seconds.
Elapsed time is 65.775347 seconds.
Elapsed time is 68.773902 seconds.
Elapsed time is 67.750431 seconds.
Elapsed time is 66.100934 seconds.
Elapsed time is 65.812684 seconds.
Elapsed time is 66.869413 seconds.
Elapsed time is 66.100166 seconds.
Elapsed time is 67.618959 seconds.
Elapsed time is 69.780269 seconds.
Elapsed time is 80.824874 seconds.
Elapsed time is 72.309778 seconds.
Elapsed time is 64.206831 seconds.
Elapsed time is 68.946745 seconds.
Elapsed time is 65.434985 seconds.
Elapsed time is 66.526709 seconds.
Elapsed time is 76.637395 seconds.
Elapsed time is 75.003165 seconds.
Elapsed time is 69.181348 seconds.
Elapsed time is 62.752687 seconds.
Elapsed time is 65.636932 seconds.
Elapsed time is 66.642449 seconds.
Elapsed time is 66.319271 seconds.
Elapsed time is 65.188359 seconds.
Elapsed time is 68.781788 seconds.
Elapsed time is 66.499941 seconds.
Elapsed time is 69.477066 seconds.
Elapsed time is 68.525436 seconds.
Elapsed time is 77.743168 seconds.
Elapsed time is 76.182366 seconds.
Elapsed time is 77.435106 seconds.
Elapsed time is 73.607455 seconds.
Elapsed time is 70.847878 seconds.
Elapsed time is 69.435799 seconds.
Elapsed time is 74.446332 seconds.
Elapsed time is 82.740595 seconds.
Elapsed time is 73.339090 seconds.
Elapsed time is 63.631033 seconds.
Elapsed time is 64.099169 seconds.
Elapsed time is 64.570783 seconds.
Elapsed time is 65.723103 seconds.
Elapsed time is 65.999877 seconds.
Elapsed time is 66.079824 seconds.
Elapsed time is 67.136072 seconds.
Elapsed time is 65.776952 seconds.
Elapsed time is 67.834142 seconds.
Elapsed time is 69.573892 seconds.
Elapsed time is 70.680757 seconds.
Elapsed time is 71.947467 seconds.
Elapsed time is 72.938810 seconds.
Elapsed time is 70.020706 seconds.
Elapsed time is 68.621588 seconds.
Elapsed time is 71.922209 seconds.
Elapsed time is 66.641402 seconds.
Elapsed time is 65.699470 seconds.
Elapsed time is 63.438316 seconds.
Elapsed time is 64.915215 seconds.
Elapsed time is 65.054899 seconds.
Elapsed time is 65.325269 seconds.
Elapsed time is 66.502293 seconds.
Elapsed time is 66.478333 seconds.
Elapsed time is 64.164435 seconds.
Elapsed time is 64.206291 seconds.
Elapsed time is 64.140636 seconds.
Elapsed time is 62.801472 seconds.
Elapsed time is 65.278713 seconds.
Elapsed time is 67.057257 seconds.
Elapsed time is 62.952243 seconds.
Elapsed time is 63.358977 seconds.
Elapsed time is 62.689532 seconds.
Elapsed time is 65.978234 seconds.
Elapsed time is 66.533159 seconds.
Elapsed time is 70.340446 seconds.
Elapsed time is 67.435391 seconds.
Elapsed time is 69.081820 seconds.
Elapsed time is 67.306862 seconds.
Elapsed time is 69.394450 seconds.
Elapsed time is 72.185356 seconds.
Elapsed time is 70.978040 seconds.
Elapsed time is 67.379963 seconds.
Elapsed time is 72.917043 seconds.
Elapsed time is 75.656950 seconds.
Elapsed time is 76.566446 seconds.
Elapsed time is 71.978873 seconds.
Elapsed time is 75.903192 seconds.
Elapsed time is 63.778468 seconds.
Elapsed time is 64.201661 seconds.
Elapsed time is 65.341203 seconds.
Elapsed time is 87.120543 seconds.
Elapsed time is 85.693574 seconds.
Elapsed time is 84.963159 seconds.
Elapsed time is 82.521591 seconds.
Elapsed time is 75.229377 seconds.
Elapsed time is 76.105288 seconds.
Elapsed time is 74.457077 seconds.
Elapsed time is 70.031871 seconds.
Elapsed time is 68.179254 seconds.
Elapsed time is 69.944819 seconds.
Elapsed time is 70.415579 seconds.
Elapsed time is 80.462323 seconds.
Elapsed time is 91.823984 seconds.
Elapsed time is 75.954338 seconds.
Elapsed time is 72.662175 seconds.
Elapsed time is 76.556199 seconds.
Elapsed time is 81.509186 seconds.
Elapsed time is 92.904831 seconds.
Elapsed time is 98.778820 seconds.
Elapsed time is 84.376230 seconds.
Elapsed time is 78.031611 seconds.
Elapsed time is 75.497173 seconds.
Elapsed time is 67.487400 seconds.
Elapsed time is 68.935957 seconds.
Elapsed time is 74.468393 seconds.
Elapsed time is 80.468918 seconds.
Elapsed time is 73.050787 seconds.
Elapsed time is 74.532484 seconds.
Elapsed time is 74.625116 seconds.
Elapsed time is 89.167332 seconds.
